year,player_id,last_name,first_name,bat,throw,team_id,main_position
1996,ritzk001,Ritz,Kevin,R,R,COL,P
1996,ruffb001,Ruffin,Bruce,B,L,COL,P
1996,swifb001,Swift,Bill,R,R,COL,P
1996,thomm001,Thompson,Milt,L,R,COL,OF
1996,thomm002,Thompson,Mark,R,R,COL,P
1996,vandj001,Vander Wal,John,L,L,COL,OF
1996,walkl001,Walker,Larry,L,R,COL,OF
1996,weisw001,Weiss,Walt,B,R,COL,SS
1996,wrigj001,Wright,Jamey,R,R,COL,P
1996,youne001,Young,Eric,R,R,COL,2B
1997,astap001,Astacio,Pedro,R,R,COL,P
1997,bailr001,Bailey,Roger,R,R,COL,P
1997,batej001,Bates,Jason,B,R,COL,2B
1997,beckr003,Beckett,Robbie,R,L,COL,P
1997,bichd001,Bichette,Dante,R,R,COL,OF
1997,burke001,Burks,Ellis,R,R,COL,OF
1997,burkj002,Burke,John,B,R,COL,P
1997,castf001,Castillo,Frank,R,R,COL,P
1997,castv001,Castilla,Vinny,R,R,COL,3B
1997,coled001,Coles,Darnell,R,R,COL,3B
1997,counc001,Counsell,Craig,L,R,COL,PR
1997,dejem001,DeJean,Mike,R,R,COL,P
1997,dipoj001,DiPoto,Jerry,R,R,COL,P
1997,echea001,Echevarria,Angel,R,R,COL,OF
1997,galaa001,Galarraga,Andres,R,R,COL,1B
1997,gonzr001,Gonzales,Rene,R,R,COL,3B
1997,heltt001,Helton,Todd,L,L,COL,OF
1997,holmd001,Holmes,Darren,R,R,COL,P
1997,huttm001,Hutton,Mark,R,R,COL,P
1997,joneb004,Jones,Bobby,R,L,COL,P
1997,leskc001,Leskanic,Curt,R,R,COL,P
1997,manwk001,Manwaring,Kirt,R,R,COL,C
1997,mccrq001,McCracken,Quinton,B,R,COL,OF
1997,mccuj001,McCurry,Jeff,R,R,COL,P
1997,mincn001,Minchey,Nate,R,R,COL,P
1997,munom001,Munoz,Mike,L,L,COL,P
1997,peren001,Perez,Neifi,B,R,COL,SS
1997,pullh001,Pulliam,Harvey,R,R,COL,OF
1997,raabb001,Raabe,Brian,R,R,COL,2B
1997,reedj001,Reed,Jeff,L,R,COL,C
1997,reeds001,Reed,Steve,R,R,COL,P
1997,rekab001,Rekar,Bryan,R,R,COL,P
1997,ritzk001,Ritz,Kevin,R,R,COL,P
1997,ruffb001,Ruffin,Bruce,B,L,COL,P
1997,scott002,Scott,Tim,R,R,COL,P
1997,swifb001,Swift,Bill,R,R,COL,P
1997,thomj005,Thomson,John,R,R,COL,P
1997,thomm002,Thompson,Mark,R,R,COL,P
1997,vandj001,Vander Wal,John,L,L,COL,OF
1997,walkl001,Walker,Larry,L,R,COL,OF
1997,weisw001,Weiss,Walt,B,R,COL,SS
1997,wrigj001,Wright,Jamey,R,R,COL,P
1997,youne001,Young,Eric,R,R,COL,2B
1998,abbok002,Abbott,Kurt,R,R,COL,OF
1998,astap001,Astacio,Pedro,R,R,COL,P
1998,barrj001,Barry,Jeff,B,R,COL,OF
1998,batej001,Bates,Jason,B,R,COL,2B
1998,bichd001,Bichette,Dante,R,R,COL,OF
1998,browm005,Brownson,Mark,L,R,COL,P
1998,burke001,Burks,Ellis,R,R,COL,OF
1998,castv001,Castilla,Vinny,R,R,COL,3B
1998,cleme001,Clemente,Edgard,R,R,COL,OF
1998,colbg001,Colbrunn,Greg,R,R,COL,1B
1998,dejem001,DeJean,Mike,R,R,COL,P
1998,dipoj001,DiPoto,Jerry,R,R,COL,P
1998,echea001,Echevarria,Angel,R,R,COL,1B
1998,gibsd001,Gibson,Derrick,R,R,COL,OF
1998,gonzl003,Gonzalez,Lariel,R,R,COL,P
1998,goodc001,Goodwin,Curtis,L,L,COL,OF
1998,hamid001,Hamilton,Darryl,L,R,COL,OF
1998,heltt001,Helton,Todd,L,L,COL,1B
1998,joneb004,Jones,Bobby,R,L,COL,P
1998,kiled001,Kile,Darryl,R,R,COL,P
1998,lansm001,Lansing,Mike,R,R,COL,2B
1998,leskc001,Leskanic,Curt,R,R,COL,P
1998,lirin001,Liriano,Nelson,B,R,COL,2B
1998,manwk001,Manwaring,Kirt,R,R,COL,C
1998,mcelc001,McElroy,Chuck,L,L,COL,P
1998,munom001,Munoz,Mike,L,L,COL,P
1998,peren001,Perez,Neifi,B,R,COL,SS
1998,rathf001,Rath,Fred,R,R,COL,P
1998,reedj001,Reed,Jeff,L,R,COL,C
1998,ritzk001,Ritz,Kevin,R,R,COL,P
1998,saipm001,Saipe,Mike,R,R,COL,P
1998,shumt001,Shumpert,Terry,R,R,COL,2B
1998,stooj001,Stoops,Jim,R,R,COL,P
1998,strim001,Strittmatter,Mark,R,R,COL,C
1998,thomj005,Thomson,John,R,R,COL,P
1998,thomm002,Thompson,Mark,R,R,COL,P
1998,vandj001,Vander Wal,John,L,L,COL,OF
1998,vered001,Veres,Dave,R,R,COL,P
1998,waind001,Wainhouse,Dave,L,R,COL,P
1998,walkl001,Walker,Larry,L,R,COL,OF
1998,whitd003,White,Derrick,R,R,COL,OF
1998,wrigj001,Wright,Jamey,R,R,COL,P
1999,abbok002,Abbott,Kurt,R,R,COL,2B
1999,astap001,Astacio,Pedro,R,R,COL,P
1999,barrj001,Barry,Jeff,B,R,COL,OF
1999,beltr001,Beltran,Rigo,L,L,COL,P
1999,bichd001,Bichette,Dante,R,R,COL,OF
1999,blanh001,Blanco,Henry,R,R,COL,C
1999,bohab001,Bohanon,Brian,L,L,COL,P
1999,browm005,Brownson,Mark,L,R,COL,P
1999,cangj001,Cangelosi,John,B,L,COL,OF
1999,castv001,Castilla,Vinny,R,R,COL,3B
1999,cleme001,Clemente,Edgard,R,R,COL,OF
1999,dejem001,DeJean,Mike,R,R,COL,P
1999,dipoj001,DiPoto,Jerry,R,R,COL,P
1999,echea001,Echevarria,Angel,R,R,COL,OF
1999,gibsd001,Gibson,Derrick,R,R,COL,OF
1999,hackl001,Hackman,Luther,R,R,COL,P
1999,hamid001,Hamilton,Darryl,L,R,COL,OF
1999,harrl001,Harris,Lenny,L,R,COL,2B
1999,heltt001,Helton,Todd,L,L,COL,1B
1999,joneb004,Jones,Bobby,R,L,COL,P
1999,kellm001,Kelly,Mike,R,R,COL,OF
1999,kiled001,Kile,Darryl,R,R,COL,P
1999,lansm001,Lansing,Mike,R,R,COL,2B
1999,lee-d003,Lee,David,R,R,COL,P
1999,leskc001,Leskanic,Curt,R,R,COL,P
1999,manwk001,Manwaring,Kirt,R,R,COL,C
1999,mcelc001,McElroy,Chuck,L,L,COL,P
1999,mcrab001,McRae,Brian,B,R,COL,OF
1999,peren001,Perez,Neifi,B,R,COL,SS
1999,petec002,Petersen,Chris,R,R,COL,2B
1999,petrb001,Petrick,Ben,R,R,COL,C
1999,philj001,Phillips,J.R.,L,L,COL,OF
1999,porzm001,Porzio,Mike,L,L,COL,P
1999,ramir002,Ramirez,Roberto,L,L,COL,P
1999,reedj001,Reed,Jeff,L,R,COL,C
1999,sextc001,Sexton,Chris,R,R,COL,OF
1999,shumt001,Shumpert,Terry,R,R,COL,2B
1999,sosaj001,Sosa,Juan,R,R,COL,OF
1999,thomj005,Thomson,John,R,R,COL,P
1999,vered001,Veres,Dave,R,R,COL,P
1999,waind001,Wainhouse,Dave,L,R,COL,P
1999,walkl001,Walker,Larry,L,R,COL,OF
1999,watkp001,Watkins,Pat,R,R,COL,OF
1999,wrigj001,Wright,Jamey,R,R,COL,P
1990,aldrs001,Aldred,Scott,L,L,DET,P
1990,bergd001,Bergman,Dave,L,L,DET,DH
1990,coled001,Coles,Darnell,R,R,DET,DH
1990,cuylm001,Cuyler,Milt,B,R,DET,OF
1990,dubob001,Dubois,Brian,L,L,DET,P
1990,fielc001,Fielder,Cecil,R,R,DET,1B
1990,frymt001,Fryman,Travis,R,R,DET,3B
1990,gibsp001,Gibson,Paul,R,L,DET,P
1990,gleaj001,Gleaton,Jerry,L,L,DET,P
1990,heatm001,Heath,Mike,R,R,DET,C
1990,hennm001,Henneman,Mike,R,R,DET,P
1990,jonet001,Jones,Tracy,R,R,DET,OF
1990,kinzm001,Kinzer,Matt,R,R,DET,P
1990,lemoc001,Lemon,Chet,R,R,DET,OF
1990,lindj001,Lindeman,Jim,R,R,DET,DH
1990,lugor001,Lugo,Urbano,R,R,DET,P
1990,lusas001,Lusader,Scott,L,L,DET,OF
1990,mccul001,McCullers,Lance,B,R,DET,P
1990,morrj001,Morris,Jack,R,R,DET,P
1990,mosel001,Moseby,Lloyd,L,R,DET,OF
1990,nokem001,Nokes,Matt,L,R,DET,DH
1990,noser001,Nosek,Randy,R,R,DET,P
1990,nunee001,Nunez,Ed,R,R,DET,P
1990,parej001,Paredes,Johnny,R,R,DET,2B
1990,parkc001,Parker,Clay,R,R,DET,P
1990,petrd001,Petry,Dan,R,R,DET,P
1990,philt001,Phillips,Tony,B,R,DET,3B
1990,ritzk001,Ritz,Kevin,R,R,DET,P
1990,robij002,Robinson,Jeff,R,R,DET,P
1990,romee001,Romero,Ed,R,R,DET,3B
1990,rowlr001,Rowland,Rich,R,R,DET,C
1990,salam001,Salas,Mark,L,R,DET,C
1990,schwm001,Schwabe,Mike,R,R,DET,P
1990,sears001,Searcy,Steve,L,L,DET,P
1990,sheel001,Sheets,Larry,L,R,DET,OF
1990,shelj001,Shelby,John,B,R,DET,OF
1990,tanaf001,Tanana,Frank,L,L,DET,P
1990,terrw001,Terrell,Walt,L,R,DET,P
1990,trama001,Trammell,Alan,R,R,DET,SS
1990,wapns001,Wapnick,Steve,R,R,DET,P
1990,wardg001,Ward,Gary,R,R,DET,OF
1990,whitl001,Whitaker,Lou,L,R,DET,2B
1990,willk001,Williams,Ken,R,R,DET,OF
1991,aldrs001,Aldred,Scott,L,L,DET,P
1991,allaa001,Allanson,Andy,R,R,DET,C
1991,barns001,Barnes,Skeeter,R,R,DET,OF
1991,bergd001,Bergman,Dave,L,L,DET,1B
1991,bernt001,Bernazard,Tony,B,R,DET,2B
1991,ceruj001,Cerutti,John,L,L,DET,P
1991,cuylm001,Cuyler,Milt,B,R,DET,OF
1991,daltm001,Dalton,Mike,L,L,DET,P
1991,deerr001,Deer,Rob,R,R,DET,OF
1991,delol001,de los Santos,Luis,R,R,DET,DH
1991,fielc001,Fielder,Cecil,R,R,DET,1B
1991,frymt001,Fryman,Travis,R,R,DET,3B
1991,gaked001,Gakeler,Dan,R,R,DET,P
1991,gibsp001,Gibson,Paul,R,L,DET,P
1991,gleaj001,Gleaton,Jerry,L,L,DET,P
1991,gullb001,Gullickson,Bill,R,R,DET,P
1991,haasd001,Haas,Dave,R,R,DET,P
1991,hares001,Hare,Shawn,L,L,DET,OF
1991,hennm001,Henneman,Mike,R,R,DET,P
1991,incap001,Incaviglia,Pete,R,R,DET,OF
1991,kaisj001,Kaiser,Jeff,R,L,DET,P
1991,kielj001,Kiely,John,R,R,DET,P
1991,leitm001,Leiter,Mark,R,R,DET,P
1991,livis001,Livingstone,Scott,L,R,DET,3B
1991,meacr001,Meacham,Rusty,R,R,DET,P
1991,mosej001,Moses,John,B,L,DET,OF
1991,mosel001,Moseby,Lloyd,L,R,DET,OF
1991,munom001,Munoz,Mike,L,L,DET,P
1991,parej001,Paredes,Johnny,R,R,DET,2B
1991,petrd001,Petry,Dan,R,R,DET,P
1991,philt001,Phillips,Tony,B,R,DET,OF
1991,ritzk001,Ritz,Kevin,R,R,DET,P
1991,rowlr001,Rowland,Rich,R,R,DET,C
1991,salam001,Salas,Mark,L,R,DET,C
1991,sears001,Searcy,Steve,L,L,DET,P
1991,shelj001,Shelby,John,B,R,DET,OF
1991,tanaf001,Tanana,Frank,L,L,DET,P
1991,terrw001,Terrell,Walt,L,R,DET,P
1991,tettm001,Tettleton,Mickey,B,R,DET,C
1991,trama001,Trammell,Alan,R,R,DET,SS
1991,whitl001,Whitaker,Lou,L,R,DET,2B
1992,aldrs001,Aldred,Scott,L,L,DET,P
1992,barns001,Barnes,Skeeter,R,R,DET,3B
1992,bergd001,Bergman,Dave,L,L,DET,1B
1992,brogr001,Brogna,Rico,L,L,DET,1B
1992,carrm001,Carreon,Mark,R,L,DET,OF
1992,clarp001,Clark,Phil,R,R,DET,OF
1992,cuylm001,Cuyler,Milt,B,R,DET,OF
1992,deerr001,Deer,Rob,R,R,DET,OF
1992,dohej001,Doherty,John,R,R,DET,P
1992,fielc001,Fielder,Cecil,R,R,DET,1B
1992,frymt001,Fryman,Travis,R,R,DET,SS
1992,gladd001,Gladden,Dan,R,R,DET,OF
1992,groob001,Groom,Buddy,L,L,DET,P
1992,gullb001,Gullickson,Bill,R,R,DET,P
1992,haasd001,Haas,Dave,R,R,DET,P
1992,hares001,Hare,Shawn,L,L,DET,OF
1992,hennm001,Henneman,Mike,R,R,DET,P
1992,kielj001,Kiely,John,R,R,DET,P
1992,kinge001,King,Eric,R,R,DET,P
1992,knudk001,Knudsen,Kurt,R,R,DET,P
1992,kreuc001,Kreuter,Chad,B,R,DET,C
1992,lancl001,Lancaster,Les,R,R,DET,P
1992,leitm001,Leiter,Mark,R,R,DET,P
1992,livis001,Livingstone,Scott,L,R,DET,3B
1992,munom001,Munoz,Mike,L,L,DET,P
1992,pettg001,Pettis,Gary,B,R,DET,OF
1992,philt001,Phillips,Tony,B,R,DET,OF
1992,ritzk001,Ritz,Kevin,R,R,DET,P
1992,rowlr001,Rowland,Rich,R,R,DET,C
1992,tanaf001,Tanana,Frank,L,L,DET,P
1992,terrw001,Terrell,Walt,L,R,DET,P
1992,tettm001,Tettleton,Mickey,B,R,DET,C
1992,trama001,Trammell,Alan,R,R,DET,SS
1992,whitl001,Whitaker,Lou,L,R,DET,2B
1993,barns001,Barnes,Skeeter,R,R,DET,1B
1993,bautd001,Bautista,Danny,R,R,DET,OF
1993,bergs001,Bergman,Sean,R,R,DET,P
1993,boevj001,Boever,Joe,R,R,DET,P
1993,boltt001,Bolton,Tom,L,L,DET,P
1993,cuylm001,Cuyler,Milt,B,R,DET,OF
1993,davie001,Davis,Eric,R,R,DET,OF
1993,davis001,Davis,Storm,R,R,DET,P
1993,deerr001,Deer,Rob,R,R,DET,OF
1993,desij001,DeSilva,John,R,R,DET,P
1993,dohej001,Doherty,John,R,R,DET,P
1993,fielc001,Fielder,Cecil,R,R,DET,1B
1993,frymt001,Fryman,Travis,R,R,DET,SS
1993,gardm002,Gardiner,Mike,B,R,DET,P
1993,gibsk001,Gibson,Kirk,L,L,DET,DH
1993,gladd001,Gladden,Dan,R,R,DET,OF
1993,gohrg001,Gohr,Greg,R,R,DET,P
1993,gomec001,Gomez,Chris,R,R,DET,SS
1993,gratm001,Grater,Mark,R,R,DET,P
1993,groob001,Groom,Buddy,L,L,DET,P
1993,gullb001,Gullickson,Bill,R,R,DET,P
1993,haasd001,Haas,Dave,R,R,DET,P
1993,hennm001,Henneman,Mike,R,R,DET,P
1993,johnd001,Johnson,Dave,R,R,DET,P
1993,kielj001,Kiely,John,R,R,DET,P
1993,knudk001,Knudsen,Kurt,R,R,DET,P
1993,kreuc001,Kreuter,Chad,B,R,DET,C
1993,krueb001,Krueger,Bill,L,L,DET,P
1993,leitm001,Leiter,Mark,R,R,DET,P
1993,livis001,Livingstone,Scott,L,R,DET,3B
1993,macdr001,Macdonald,Bob,L,L,DET,P
1993,moorm001,Moore,Mike,R,R,DET,P
1993,munom001,Munoz,Mike,L,L,DET,P
1993,philt001,Phillips,Tony,B,R,DET,OF
1993,rowlr001,Rowland,Rich,R,R,DET,C
1993,tettm001,Tettleton,Mickey,B,R,DET,1B
1993,thurg001,Thurman,Gary,R,R,DET,OF
1993,trama001,Trammell,Alan,R,R,DET,SS
1993,welld001,Wells,David,L,L,DET,P
1993,whitl001,Whitaker,Lou,L,R,DET,2B
1994,barns001,Barnes,Skeeter,R,R,DET,1B
1994,bautd001,Bautista,Danny,R,R,DET,OF
1994,belct001,Belcher,Tim,R,R,DET,P
1994,bergs001,Bergman,Sean,R,R,DET,P
1994,boevj001,Boever,Joe,R,R,DET,P
1994,cadag001,Cadaret,Greg,L,L,DET,P
1994,cuylm001,Cuyler,Milt,B,R,DET,OF
1994,davie001,Davis,Eric,R,R,DET,OF
1994,davis001,Davis,Storm,R,R,DET,P
1994,dohej001,Doherty,John,R,R,DET,P
1994,felij001,Felix,Junior,B,R,DET,OF
1994,fielc001,Fielder,Cecil,R,R,DET,1B
1994,flahj001,Flaherty,John,R,R,DET,C
1994,frymt001,Fryman,Travis,R,R,DET,3B
1994,gardm002,Gardiner,Mike,B,R,DET,P
1994,gibsk001,Gibson,Kirk,L,L,DET,DH
1994,gohrg001,Gohr,Greg,R,R,DET,P
1994,gomec001,Gomez,Chris,R,R,DET,SS
1994,groob001,Groom,Buddy,L,L,DET,P
1994,gullb001,Gullickson,Bill,R,R,DET,P
1994,harrg003,Harris,Gene,R,R,DET,P
1994,hennm001,Henneman,Mike,R,R,DET,P
1994,ingrr001,Ingram,Riccardo,R,R,DET,OF
1994,knudk001,Knudsen,Kurt,R,R,DET,P
1994,kreuc001,Kreuter,Chad,B,R,DET,C
1994,krueb001,Krueger,Bill,L,L,DET,P
1994,limaj001,Lima,Jose,R,R,DET,P
1994,livis001,Livingstone,Scott,L,R,DET,1B
1994,moorm001,Moore,Mike,R,R,DET,P
1994,philt001,Phillips,Tony,B,R,DET,OF
1994,samuj001,Samuel,Juan,R,R,DET,OF
1994,stidp001,Stidham,Phil,R,R,DET,P
1994,tettm001,Tettleton,Mickey,B,R,DET,C
1994,trama001,Trammell,Alan,R,R,DET,SS
1994,welld001,Wells,David,L,L,DET,P
1994,whitl001,Whitaker,Lou,L,R,DET,2B
1995,aheap001,Ahearne,Pat,R,R,DET,P
1995,bautd001,Bautista,Danny,R,R,DET,OF
1995,bergs001,Bergman,Sean,R,R,DET,P
1995,blomb001,Blomdahl,Ben,R,R,DET,P
1995,boevj001,Boever,Joe,R,R,DET,P
1995,bohab001,Bohanon,Brian,L,L,DET,P
1995,chrim001,Christopher,Mike,R,R,DET,P
1995,clart002,Clark,Tony,B,R,DET,1B
1995,curtc001,Curtis,Chad,R,R,DET,OF
1995,cuylm001,Cuyler,Milt,B,R,DET,OF
1995,dohej001,Doherty,John,R,R,DET,P
1995,fielc001,Fielder,Cecil,R,R,DET,1B
1995,flahj001,Flaherty,John,R,R,DET,C
1995,flets001,Fletcher,Scott,R,R,DET,2B
1995,frymt001,Fryman,Travis,R,R,DET,3B
1995,gardm002,Gardiner,Mike,B,R,DET,P
1995,gibsk001,Gibson,Kirk,L,L,DET,DH
1995,gohrg001,Gohr,Greg,R,R,DET,P
1995,gomec001,Gomez,Chris,R,R,DET,SS
1995,groob001,Groom,Buddy,L,L,DET,P
1995,hallj001,Hall,Joe,R,R,DET,OF
1995,hennm001,Henneman,Mike,R,R,DET,P
1995,henrd001,Henry,Dwayne,R,R,DET,P
1995,higgb001,Higginson,Bobby,L,R,DET,OF
1995,limaj001,Lima,Jose,R,R,DET,P
1995,liraf001,Lira,Felipe,R,R,DET,P
1995,maxcb001,Maxcy,Brian,R,R,DET,P
1995,moorm001,Moore,Mike,R,R,DET,P
1995,myerm001,Myers,Mike,L,L,DET,P
1995,nevip001,Nevin,Phil,R,R,DET,OF
1995,nitkc001,Nitkowski,C.J.,L,L,DET,P
1995,pembr001,Pemberton,Rudy,R,R,DET,OF
1995,penns001,Penn,Shannon,B,R,DET,2B
1995,rodrs001,Rodriguez,Steve,R,R,DET,2B
1995,samuj001,Samuel,Juan,R,R,DET,1B
1995,sodoc001,Sodowsky,Clint,L,R,DET,P
1995,stevt001,Steverson,Todd,R,R,DET,OF
1995,stubf001,Stubbs,Franklin,L,L,DET,1B
1995,tingr001,Tingley,Ron,R,R,DET,C
1995,trama001,Trammell,Alan,R,R,DET,SS
1995,welld001,Wells,David,L,L,DET,P
1995,whitd003,White,Derrick,R,R,DET,1B
1995,whitl001,Whitaker,Lou,L,R,DET,2B
1995,whits001,Whiteside,Sean,L,L,DET,P
1995,wickk001,Wickander,Kevin,L,L,DET,P
1996,aldrs001,Aldred,Scott,L,L,DET,P
1996,ausmb001,Ausmus,Brad,R,R,DET,C
1996,bartk001,Bartee,Kimera,B,R,DET,OF
1996,bautd001,Bautista,Danny,R,R,DET,OF
1996,casar001,Casanova,Raul,B,R,DET,C
1996,cedea001,Cedeno,Andujar,R,R,DET,SS
1996,chrim001,Christopher,Mike,R,R,DET,P
1996,clart002,Clark,Tony,B,R,DET,1B
1996,cruzf001,Cruz,Fausto,R,R,DET,2B
1996,cummj001,Cummings,John,L,L,DET,P
1996,curtc001,Curtis,Chad,R,R,DET,OF
1996,easld001,Easley,Damion,R,R,DET,2B
1996,eiscj001,Eischen,Joey,L,L,DET,P
1996,farrj001,Farrell,John,R,R,DET,P
1996,fielc001,Fielder,Cecil,R,R,DET,1B
1996,flahj001,Flaherty,John,R,R,DET,C
1996,frymt001,Fryman,Travis,R,R,DET,3B
1996,gohrg001,Gohr,Greg,R,R,DET,P
1996,gomec001,Gomez,Chris,R,R,DET,SS
1996,hiatp001,Hiatt,Phil,R,R,DET,3B
1996,higgb001,Higginson,Bobby,L,R,DET,OF
1996,hyert001,Hyers,Tim,L,L,DET,1B
1996,keagg001,Keagle,Greg,R,R,DET,P
1996,lewim001,Lewis,Mark,R,R,DET,2B
1996,lewir001,Lewis,Richie,R,R,DET,P
1996,limaj001,Lima,Jose,R,R,DET,P
1996,liraf001,Lira,Felipe,R,R,DET,P
1996,maxcb001,Maxcy,Brian,R,R,DET,P
1996,mccuj001,McCurry,Jeff,R,R,DET,P
1996,millt002,Miller,Trever,R,L,DET,P
1996,moehb001,Moehler,Brian,R,R,DET,P
1996,myerm001,Myers,Mike,L,L,DET,P
1996,nevip001,Nevin,Phil,R,R,DET,3B
1996,nievm001,Nieves,Melvin,B,R,DET,OF
1996,nitkc001,Nitkowski,C.J.,L,L,DET,P
1996,olivo001,Olivares,Omar,R,R,DET,P
1996,olsog001,Olson,Gregg,R,R,DET,P
1996,parem001,Parent,Mark,R,R,DET,C
1996,penns001,Penn,Shannon,B,R,DET,DH
1996,pridc001,Pride,Curtis,L,R,DET,OF
1996,sagea001,Sager,A.J.,R,R,DET,P
1996,scanb001,Scanlan,Bob,R,R,DET,P
1996,sierr001,Sierra,Ruben,B,R,DET,OF
1996,singd001,Singleton,Duane,L,R,DET,OF
1996,sodoc001,Sodowsky,Clint,L,R,DET,P
1996,thomj003,Thompson,Justin,L,L,DET,P
1996,trama001,Trammell,Alan,R,R,DET,SS
1996,urbat001,Urbani,Tom,L,L,DET,P
1996,vanpt001,Van Poppel,Todd,R,R,DET,P
1996,verer001,Veres,Randy,R,R,DET,P
1996,walkm001,Walker,Mike,R,R,DET,P
1996,willb001,Williams,Brian,R,R,DET,P
1996,wille001,Williams,Eddie,R,R,DET,DH
1997,bartk001,Bartee,Kimera,B,R,DET,OF
1997,bautj001,Bautista,Jose,R,R,DET,P
1997,blaiw001,Blair,Willie,R,R,DET,P
1997,brocd001,Brocail,Doug,L,R,DET,P
1997,casar001,Casanova,Raul,B,R,DET,C
1997,cataf001,Catalanotto,Frank,L,R,DET,2B
1997,clart002,Clark,Tony,B,R,DET,1B
1997,colev001,Coleman,Vince,B,R,DET,OF
1997,cruzd001,Cruz,Deivi,R,R,DET,SS
1997,cummj001,Cummings,John,L,L,DET,P
1997,dishg001,Dishman,Glenn,R,L,DET,P
1997,durar001,Duran,Roberto,L,L,DET,P
1997,easld001,Easley,Damion,R,R,DET,2B
1997,encaj001,Encarnacion,Juan,R,R,DET,OF
1997,frymt001,Fryman,Travis,R,R,DET,3B
1997,gaile001,Gaillard,Eddie,R,R,DET,P
1997,hallj001,Hall,Joe,R,R,DET,OF
1997,hameb001,Hamelin,Bob,L,L,DET,DH
1997,hernf001,Hernandez,Fernando,R,R,DET,P
1997,higgb001,Higginson,Bobby,L,R,DET,OF
1997,huntb002,Hunter,Brian,R,R,DET,OF
1997,hursj003,Hurst,Jimmy,R,R,DET,OF
1997,jarvk001,Jarvis,Kevin,L,R,DET,P
1997,jensm001,Jensen,Marcus,B,R,DET,C
1997,johnb002,Johnson,Brian,R,R,DET,C
1997,jonet003,Jones,Todd,L,R,DET,P
1997,keagg001,Keagle,Greg,R,R,DET,P
1997,liraf001,Lira,Felipe,R,R,DET,P
1997,miced001,Miceli,Dan,R,R,DET,P
1997,millo001,Miller,Orlando,R,R,DET,SS
1997,moehb001,Moehler,Brian,R,R,DET,P
1997,myerm001,Myers,Mike,L,L,DET,P
1997,nevip001,Nevin,Phil,R,R,DET,OF
1997,nievm001,Nieves,Melvin,B,R,DET,OF
1997,olivo001,Olivares,Omar,R,R,DET,P
1997,pridc001,Pride,Curtis,L,R,DET,OF
1997,pught001,Pugh,Tim,R,R,DET,P
1997,reedj003,Reed,Jody,R,R,DET,2B
1997,sagea001,Sager,A.J.,R,R,DET,P
1997,sands002,Sanders,Scott,R,R,DET,P
1997,thomj003,Thompson,Justin,L,L,DET,P
1997,tramb001,Trammell,Bubba,R,R,DET,OF
1997,walbm001,Walbeck,Matt,B,R,DET,C
1998,alvag001,Alvarez,Gabe,R,R,DET,3B
1998,andem002,Anderson,Matt,R,R,DET,P
1998,bakop001,Bako,Paul,L,R,DET,C
1998,bartk001,Bartee,Kimera,B,R,DET,OF
1998,beamt001,Beamon,Trey,L,R,DET,DH
1998,berrg001,Berroa,Geronimo,R,R,DET,DH
1998,bochd001,Bochtler,Doug,R,R,DET,P
1998,brocd001,Brocail,Doug,L,R,DET,P
1998,brunw001,Brunson,Will,L,L,DET,P
1998,casar001,Casanova,Raul,B,R,DET,C
1998,castf001,Castillo,Frank,R,R,DET,P
1998,cataf001,Catalanotto,Frank,L,R,DET,2B
1998,clart002,Clark,Tony,B,R,DET,1B
1998,crowd001,Crow,Dean,L,R,DET,P
1998,cruzd001,Cruz,Deivi,R,R,DET,SS
1998,durar001,Duran,Roberto,L,L,DET,P
1998,easld001,Easley,Damion,R,R,DET,2B
1998,encaj001,Encarnacion,Juan,R,R,DET,OF
1998,fickr001,Fick,Robert,L,R,DET,C
1998,florb001,Florie,Bryce,R,R,DET,P
1998,gonzl001,Gonzalez,Luis,L,R,DET,OF
1998,greis001,Greisinger,Seth,R,R,DET,P
1998,harrd002,Harriger,Denny,R,R,DET,P
1998,higgb001,Higginson,Bobby,L,R,DET,OF
1998,huntb002,Hunter,Brian,R,R,DET,OF
1998,incap001,Incaviglia,Pete,R,R,DET,DH
1998,jonet003,Jones,Todd,L,R,DET,P
1998,kaplg001,Kapler,Gabe,R,R,DET,OF
1998,keagg001,Keagle,Greg,R,R,DET,P
1998,mantj001,Manto,Jeff,R,R,DET,1B
1998,moehb001,Moehler,Brian,R,R,DET,P
1998,olivj001,Oliver,Joe,R,R,DET,C
1998,poweb001,Powell,Brian,R,R,DET,P
1998,randj002,Randa,Joe,R,R,DET,3B
1998,ripkb001,Ripken,Billy,R,R,DET,SS
1998,robeb002,Roberts,Bip,B,R,DET,DH
1998,runys001,Runyan,Sean,L,L,DET,P
1998,sagea001,Sager,A.J.,R,R,DET,P
1998,sands002,Sanders,Scott,R,R,DET,P
1998,santm001,Santana,Marino,R,R,DET,P
1998,siddj001,Siddall,Joe,L,R,DET,C
1998,thomj003,Thompson,Justin,L,L,DET,P
1998,tomba001,Tomberlin,Andy,L,L,DET,DH
1998,woodj001,Wood,Jason,R,R,DET,1B
1998,worrt002,Worrell,Tim,R,R,DET,P
1999,alvag001,Alvarez,Gabe,R,R,DET,DH
1999,andem002,Anderson,Matt,R,R,DET,P
1999,ausmb001,Ausmus,Brad,R,R,DET,C
1999,bartk001,Bartee,Kimera,B,R,DET,OF
1999,blaiw001,Blair,Willie,R,R,DET,P
1999,borkd001,Borkowski,Dave,R,R,DET,P
